Date,BTC-USD,GLD,SPY,^VIX
2020-11-09,15332.3154296875,175.0800018310547,329.5684814453125,25.75
2020-11-10,15290.90234375,175.66000366210938,329.085205078125,24.799999237060547
2020-11-11,15701.33984375,174.89999389648438,331.52978515625,23.450000762939453
2020-11-12,16276.34375,175.9600067138672,328.31365966796875,25.350000381469727
2020-11-13,16317.80859375,177.16000366210938,332.8590087890625,23.100000381469727
2020-11-14,16068.138671875,177.16000366210938,332.8590087890625,23.100000381469727
2020-11-15,15955.587890625,177.16000366210938,332.8590087890625,23.100000381469727
2020-11-16,16716.111328125,177.14999389648438,337.0139465332031,22.450000762939453
2020-11-17,17645.40625,176.5,335.20135498046875,22.709999084472656
2020-11-18,17804.005859375,175.49000549316406,331.1673583984375,23.84000015258789
2020-11-19,17817.08984375,175.16000366210938,332.5615234375,23.110000610351562
2020-11-20,18621.314453125,175.69000244140625,330.2842102050781,23.700000762939453
2020-11-21,18642.232421875,175.69000244140625,330.2842102050781,23.700000762939453
2020-11-22,18370.001953125,175.69000244140625,330.2842102050781,23.700000762939453
2020-11-23,18364.12109375,172.22999572753906,332.26409912109375,22.65999984741211
2020-11-24,19107.46484375,169.58999633789062,337.61810302734375,21.639999389648438
2020-11-25,18732.12109375,169.50999450683594,337.0976257324219,21.25
2020-11-26,17150.623046875,169.50999450683594,337.0976257324219,21.25
2020-11-27,17108.40234375,167.7899932861328,338.0363464355469,20.84000015258789
2020-11-28,17717.4140625,167.7899932861328,338.0363464355469,20.84000015258789
2020-11-29,18177.484375,167.7899932861328,338.0363464355469,20.84000015258789
2020-11-30,19625.8359375,166.6699981689453,336.53997802734375,20.56999969482422
2020-12-01,18802.998046875,170.17999267578125,340.2207946777344,20.770000457763672
2020-12-02,19201.091796875,171.4600067138672,340.93646240234375,21.170000076293945
2020-12-03,19445.3984375,172.80999755859375,340.8435363769531,21.280000686645508
2020-12-04,18699.765625,172.32000732421875,343.78094482421875,20.790000915527344
2020-12-05,19154.23046875,172.32000732421875,343.78094482421875,20.790000915527344
2020-12-06,19345.12109375,172.32000732421875,343.78094482421875,20.790000915527344
2020-12-07,19191.630859375,174.88999938964844,343.07440185546875,21.299999237060547
2020-12-08,18321.14453125,175.5,344.0782470703125,20.68000030517578
2020-12-09,18553.916015625,172.5,340.99237060546875,22.270000457763672
2020-12-10,18264.9921875,172.1699981689453,340.8807067871094,22.520000457763672
2020-12-11,18058.904296875,172.49000549316406,340.4809875488281,23.309999465942383
2020-12-12,18803.65625,172.49000549316406,340.4809875488281,23.309999465942383
2020-12-13,19142.3828125,172.49000549316406,340.4809875488281,23.309999465942383
2020-12-14,19246.64453125,171.5399932861328,338.95660400390625,24.719999313354492
2020-12-15,19417.076171875,173.94000244140625,343.5390930175781,22.889999389648438
2020-12-16,21310.59765625,174.89999389648438,344.0782470703125,22.5
2020-12-17,22805.162109375,176.74000549316406,346.0023498535156,21.93000030517578
2020-12-18,23137.9609375,176.44000244140625,344.6207580566406,21.56999969482422
2020-12-19,23869.83203125,176.44000244140625,344.6207580566406,21.56999969482422
2020-12-20,23477.294921875,176.44000244140625,344.6207580566406,21.56999969482422
2020-12-21,22803.08203125,175.8800048828125,343.3885803222656,25.15999984741211
2020-12-22,23783.029296875,174.49000549316406,342.809814453125,24.229999542236328
2020-12-23,23241.345703125,175.64999389648438,343.1178283691406,23.309999465942383
2020-12-24,23735.94921875,176.35000610351562,344.4527587890625,21.530000686645508
2020-12-25,24664.791015625,176.35000610351562,344.4527587890625,21.530000686645508
